"","IsolateID","reads","taxon_id","taxon_name","realm","kingdom","phylum","class","order","family","genus","species","RelativeAbundance","relab_pct","Fungal_Order","Fungal_Family","Fungal_species","Fungal_Genus","Fungal_class"
"100","K02",1,53988,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"101","K02",1,115987,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.029411765,2.941176471,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"102","K02",1,573174,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.142857143,14.28571429,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"103","K02",1,1195085,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"104","K02",1,1226262,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.333333333,33.33333333,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"105","K02",1,1241371,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.071428571,7.142857143,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"106","K02",1,1282995,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.076923077,7.692307692,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"107","K02",1,1325731,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.04,4,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"108","K02",1,382685,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.076923077,7.692307692,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"109","K02",1,384848,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.25,25,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"110","K02",1,399781,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.05,5,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"111","K02",1,445686,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.25,25,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"112","K02",1,445688,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.076923077,7.692307692,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"113","K02",1,549779,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.034482759,3.448275862,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"114","K02",1,563769,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.033333333,3.333333333,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"115","K02",1,1168549,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"116","K02",1,2530023,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066666667,6.666666667,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"117","K02",2,2847061,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066666667,6.666666667,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"118","K02",2,2884420,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.038461538,3.846153846,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"119","K02",2,2904709,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066666667,6.666666667,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"120","K02",2,2905959,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.086956522,8.695652174,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"121","K02",2,2070181,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.060606061,6.060606061,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"122","K02",2,2107708,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.044444444,4.444444444,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"123","K02",2,2283028,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.029411765,2.941176471,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"124","K02",4,3044472,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.5,50,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"125","K02",1,2831178,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.071428571,7.142857143,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"126","K02",2,2732523,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.05,5,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"127","K02",1,1168280,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.1,10,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"128","K02",1,2510483,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"129","K02",1,2843411,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.166666667,16.66666667,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"130","K02",2,1414766,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.083333333,8.333333333,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"131","K02",1,2926475,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.1,10,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"132","K02",1,1608097,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",1,100,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"133","K02",2,381899,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.022222222,2.222222222,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"134","K02",1,1349410,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.041666667,4.166666667,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"135","K02",1,39944,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"136","K02",1,1775140,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.166666667,16.66666667,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"137","K02",2,2733104,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.034482759,3.448275862,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"138","K02",1,2948922,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.071428571,7.142857143,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"139","K02",2,2843429,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.090909091,9.090909091,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"140","K02",1,10239,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.043478261,4.347826087,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"141","K02",2,2948775,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.095238095,9.523809524,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"142","K02",1,2946160,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.058823529,5.882352941,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"143","K02",1,2946170,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066666667,6.666666667,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"144","K02",2,2678601,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.153846154,15.38461538,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"145","K02",2,683735,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.058823529,5.882352941,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"146","K02",1,44088,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.027777778,2.777777778,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"147","K02",1,10492,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"148","K02",1,37665,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.034482759,3.448275862,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"149","K02",1,10680,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.111111111,11.11111111,"Amphisphaeriales","Pestalotiopsidaceae","Neopestalotiopsis ellipsospora","Neopestalotiopsis","Sordariomycetes"
"150","K10",4,880159,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.090909091,9.090909091,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis biciliata","Pestalotiopsis","Sordariomycetes"
"151","K10",3,381899,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.033333333,3.333333333,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis biciliata","Pestalotiopsis","Sordariomycetes"
"152","K10",3,10506,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.15,15,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis biciliata","Pestalotiopsis","Sordariomycetes"
"153","K10",1,2849600,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.047619048,4.761904762,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis biciliata","Pestalotiopsis","Sordariomycetes"
"154","K10",1,1540091,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.076923077,7.692307692,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis biciliata","Pestalotiopsis","Sordariomycetes"
"155","K10",1,1401669,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis biciliata","Pestalotiopsis","Sordariomycetes"
"156","K10",2,399781,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.1,10,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis biciliata","Pestalotiopsis","Sordariomycetes"
"157","K10",24,3060017,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae","Fadolivirus","Unidentified",0.053097345,5.309734513,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis biciliata","Pestalotiopsis","Sordariomycetes"
"158","K10",2,1513458,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.042553191,4.255319149,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis biciliata","Pestalotiopsis","Sordariomycetes"
